Program,question1,Module,Qn,Module_name,Response,Count,Question
NTLP,Q11_4,11,4,Communication and Messaging,Agree,3,4. Employees are informed about important organizational updates and changes in a timely manner.
NTLP,Q11_4,11,4,Communication and Messaging,Disagree,0,4. Employees are informed about important organizational updates and changes in a timely manner.
NTLP,Q11_4,11,4,Communication and Messaging,Somewhat Agree,3,4. Employees are informed about important organizational updates and changes in a timely manner.
NTLP,Q11_4,11,4,Communication and Messaging,Somewhat Disagree,1,4. Employees are informed about important organizational updates and changes in a timely manner.
NTLP,Q11_4,11,4,Communication and Messaging,Strongly Agree,3,4. Employees are informed about important organizational updates and changes in a timely manner.
NTLP,Q11_4,11,4,Communication and Messaging,Strongly Disagree,0,4. Employees are informed about important organizational updates and changes in a timely manner.
NTLP,Q11_5,11,5,Communication and Messaging,Agree,5,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
NTLP,Q11_5,11,5,Communication and Messaging,Disagree,0,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
NTLP,Q11_5,11,5,Communication and Messaging,Somewhat Agree,1,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
NTLP,Q11_5,11,5,Communication and Messaging,Somewhat Disagree,1,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
NTLP,Q11_5,11,5,Communication and Messaging,Strongly Agree,3,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
NTLP,Q11_5,11,5,Communication and Messaging,Strongly Disagree,0,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
NTLP,Q11_6,11,6,Communication and Messaging,Agree,5,"6. Overall, our organization is good at communicating effectively."
NTLP,Q11_6,11,6,Communication and Messaging,Disagree,0,"6. Overall, our organization is good at communicating effectively."
NTLP,Q11_6,11,6,Communication and Messaging,Somewhat Agree,2,"6. Overall, our organization is good at communicating effectively."
NTLP,Q11_6,11,6,Communication and Messaging,Somewhat Disagree,1,"6. Overall, our organization is good at communicating effectively."
NTLP,Q11_6,11,6,Communication and Messaging,Strongly Agree,2,"6. Overall, our organization is good at communicating effectively."
NTLP,Q11_6,11,6,Communication and Messaging,Strongly Disagree,0,"6. Overall, our organization is good at communicating effectively."
NTLP,Q12_1,12,1,Outreach and Advocacy,Agree,5,1. Our organization actively supports causes and initiatives that align with its mission and values.
NTLP,Q12_1,12,1,Outreach and Advocacy,Disagree,0,1. Our organization actively supports causes and initiatives that align with its mission and values.
NTLP,Q12_1,12,1,Outreach and Advocacy,Somewhat Agree,1,1. Our organization actively supports causes and initiatives that align with its mission and values.
NTLP,Q12_1,12,1,Outreach and Advocacy,Somewhat Disagree,1,1. Our organization actively supports causes and initiatives that align with its mission and values.
NTLP,Q12_1,12,1,Outreach and Advocacy,Strongly Agree,3,1. Our organization actively supports causes and initiatives that align with its mission and values.
NTLP,Q12_1,12,1,Outreach and Advocacy,Strongly Disagree,0,1. Our organization actively supports causes and initiatives that align with its mission and values.
NTLP,Q12_2,12,2,Outreach and Advocacy,Agree,6,2. I feel that my organization takes a stand on important social and environmental issues.
NTLP,Q12_2,12,2,Outreach and Advocacy,Disagree,0,2. I feel that my organization takes a stand on important social and environmental issues.
NTLP,Q12_2,12,2,Outreach and Advocacy,Somewhat Agree,1,2. I feel that my organization takes a stand on important social and environmental issues.
NTLP,Q12_2,12,2,Outreach and Advocacy,Somewhat Disagree,1,2. I feel that my organization takes a stand on important social and environmental issues.
NTLP,Q12_2,12,2,Outreach and Advocacy,Strongly Agree,2,2. I feel that my organization takes a stand on important social and environmental issues.
NTLP,Q12_2,12,2,Outreach and Advocacy,Strongly Disagree,0,2. I feel that my organization takes a stand on important social and environmental issues.
NTLP,Q12_3,12,3,Outreach and Advocacy,Agree,5,3. Our organization engages in advocacy efforts that positively impact its industry or community.
NTLP,Q12_3,12,3,Outreach and Advocacy,Disagree,0,3. Our organization engages in advocacy efforts that positively impact its industry or community.
NTLP,Q12_3,12,3,Outreach and Advocacy,Somewhat Agree,1,3. Our organization engages in advocacy efforts that positively impact its industry or community.
NTLP,Q12_3,12,3,Outreach and Advocacy,Somewhat Disagree,1,3. Our organization engages in advocacy efforts that positively impact its industry or community.
NTLP,Q12_3,12,3,Outreach and Advocacy,Strongly Agree,3,3. Our organization engages in advocacy efforts that positively impact its industry or community.
NTLP,Q12_3,12,3,Outreach and Advocacy,Strongly Disagree,0,3. Our organization engages in advocacy efforts that positively impact its industry or community.
NTLP,Q12_4,12,4,Outreach and Advocacy,Agree,4,4. I am encouraged to participate in advocacy activities on behalf of our organization.
NTLP,Q12_4,12,4,Outreach and Advocacy,Disagree,0,4. I am encouraged to participate in advocacy activities on behalf of our organization.
NTLP,Q12_4,12,4,Outreach and Advocacy,Somewhat Agree,2,4. I am encouraged to participate in advocacy activities on behalf of our organization.
NTLP,Q12_4,12,4,Outreach and Advocacy,Somewhat Disagree,1,4. I am encouraged to participate in advocacy activities on behalf of our organization.
NTLP,Q12_4,12,4,Outreach and Advocacy,Strongly Agree,3,4. I am encouraged to participate in advocacy activities on behalf of our organization.
NTLP,Q12_4,12,4,Outreach and Advocacy,Strongly Disagree,0,4. I am encouraged to participate in advocacy activities on behalf of our organization.
NTLP,Q12_5,12,5,Outreach and Advocacy,Agree,5,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
NTLP,Q12_5,12,5,Outreach and Advocacy,Disagree,0,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
NTLP,Q12_5,12,5,Outreach and Advocacy,Somewhat Agree,2,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
NTLP,Q12_5,12,5,Outreach and Advocacy,Somewhat Disagree,1,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
NTLP,Q12_5,12,5,Outreach and Advocacy,Strongly Agree,2,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
NTLP,Q12_5,12,5,Outreach and Advocacy,Strongly Disagree,0,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
NTLP,Q12_6,12,6,Outreach and Advocacy,Agree,4,"6. Overall, our organization does a good job of reaching out to the community."
NTLP,Q12_6,12,6,Outreach and Advocacy,Disagree,0,"6. Overall, our organization does a good job of reaching out to the community."
NTLP,Q12_6,12,6,Outreach and Advocacy,Somewhat Agree,1,"6. Overall, our organization does a good job of reaching out to the community."
NTLP,Q12_6,12,6,Outreach and Advocacy,Somewhat Disagree,1,"6. Overall, our organization does a good job of reaching out to the community."
NTLP,Q12_6,12,6,Outreach and Advocacy,Strongly Agree,4,"6. Overall, our organization does a good job of reaching out to the community."
NTLP,Q12_6,12,6,Outreach and Advocacy,Strongly Disagree,0,"6. Overall, our organization does a good job of reaching out to the community."
NTLP,Q13_1,13,1,Resource Allocation,Agree,3,1. Our organization adequately allocates resources to support its strategic objectives.
NTLP,Q13_1,13,1,Resource Allocation,Disagree,0,1. Our organization adequately allocates resources to support its strategic objectives.
NTLP,Q13_1,13,1,Resource Allocation,Somewhat Agree,5,1. Our organization adequately allocates resources to support its strategic objectives.
NTLP,Q13_1,13,1,Resource Allocation,Somewhat Disagree,0,1. Our organization adequately allocates resources to support its strategic objectives.
NTLP,Q13_1,13,1,Resource Allocation,Strongly Agree,2,1. Our organization adequately allocates resources to support its strategic objectives.
NTLP,Q13_1,13,1,Resource Allocation,Strongly Disagree,0,1. Our organization adequately allocates resources to support its strategic objectives.
NTLP,Q13_2,13,2,Resource Allocation,Agree,4,2. I am confident that our organization's financial stability is maintained.
NTLP,Q13_2,13,2,Resource Allocation,Disagree,0,2. I am confident that our organization's financial stability is maintained.
NTLP,Q13_2,13,2,Resource Allocation,Somewhat Agree,3,2. I am confident that our organization's financial stability is maintained.
NTLP,Q13_2,13,2,Resource Allocation,Somewhat Disagree,2,2. I am confident that our organization's financial stability is maintained.
NTLP,Q13_2,13,2,Resource Allocation,Strongly Agree,1,2. I am confident that our organization's financial stability is maintained.
NTLP,Q13_2,13,2,Resource Allocation,Strongly Disagree,0,2. I am confident that our organization's financial stability is maintained.
NTLP,Q13_3,13,3,Resource Allocation,Agree,4,3. Our organization explores diverse funding sources to reduce dependency on a single one.
NTLP,Q13_3,13,3,Resource Allocation,Disagree,0,3. Our organization explores diverse funding sources to reduce dependency on a single one.
NTLP,Q13_3,13,3,Resource Allocation,Somewhat Agree,3,3. Our organization explores diverse funding sources to reduce dependency on a single one.
NTLP,Q13_3,13,3,Resource Allocation,Somewhat Disagree,1,3. Our organization explores diverse funding sources to reduce dependency on a single one.
NTLP,Q13_3,13,3,Resource Allocation,Strongly Agree,2,3. Our organization explores diverse funding sources to reduce dependency on a single one.
NTLP,Q13_3,13,3,Resource Allocation,Strongly Disagree,0,3. Our organization explores diverse funding sources to reduce dependency on a single one.
NTLP,Q13_4,13,4,Resource Allocation,Agree,4,4. Funding decisions are transparent and communicated effectively to employees.
NTLP,Q13_4,13,4,Resource Allocation,Disagree,0,4. Funding decisions are transparent and communicated effectively to employees.
NTLP,Q13_4,13,4,Resource Allocation,Somewhat Agree,3,4. Funding decisions are transparent and communicated effectively to employees.
NTLP,Q13_4,13,4,Resource Allocation,Somewhat Disagree,1,4. Funding decisions are transparent and communicated effectively to employees.
NTLP,Q13_4,13,4,Resource Allocation,Strongly Agree,2,4. Funding decisions are transparent and communicated effectively to employees.
NTLP,Q13_4,13,4,Resource Allocation,Strongly Disagree,0,4. Funding decisions are transparent and communicated effectively to employees.
NTLP,Q13_5,13,5,Resource Allocation,Agree,3,5. There is a strong emphasis on cost-efficiency and resource optimization.
